,review,prediction
15700,"['maybe', 'nice', 'speaker', 'using', 'version', 'window', 'prior', 'never', 'find', 'device', 'not', 'pair', 'correctly', 'dig', 'deep', 'cambridge', 'sound', 'website', 'find', 'admit', 'smallest', 'print', 'instead', 'right', 'amazon', 'page', 'need', 'pair', 'speaker', 'laptop', 'run', 'window', 'earlier', 'not']",2
15783,"['great', 'action', 'camera', 'price', 'good', 'gopro', 'course', 'not', 'however', 'paying', 'price', 'getting', 'camera', 'provides', 'video', 'quality', 'gopro', 'say', 'good', 'trade', 'video', 'quality', 'ek', 'good', 'contrast', 'bit', 'high', 'may', 'cause', 'detail', 'shadow', 'muddled', 'not', 'really', 'noticeable', 'action', 'video', 'field', 'view', 'good', 'create', 'fish', 'eye', 'look', 'common', 'action', 'camera', 'however', 'video', 'editing', 'apps', 'fix', 'post', 'production', 'camera', 'billed', 'resolution', 'preferred', 'use', 'mode', 'fps', 'found', 'produce', 'much', 'better', 'video', 'due', 'smoothness', 'compared', 'fps']",2
16006,"['camera', 'came', 'faster', 'expected', 'nice', 'overall', 'quality', 'camera', 'nice', 'sturdy', 'come', 'whole', 'bunch', 'accessory', 'attached', 'camera', 'helmet', 'hour', 'riding', 'piece', 'one', 'attachment', 'broke', 'helmet', 'lane', 'road', 'car', 'going', 'mph', 'car', 'ran', 'camera', 'multiple', 'time', 'able', 'find', 'camera', 'thankfully', 'still', 'tact', 'minor', 'scratch', 'ran', 'still', 'work', 'fine']",2
16115,"['great', 'product', 'great', 'price']",2
16158,"['camera', 'supposed', 'get', 'hot', 'recording', 'melt', 'mount', 'using', 'melt', 'top', 'corner', 'camera', 'wondering', 'happened', 'mine']",2
16218,"['love', 'convenience', 'phone', 'front', 'bike', 'not', 'trunk', 'auxiliary', 'plug']",2
16258,"['skeptical', 'bud', 'staying', 'ear', 'great', 'sound', 'quality']",2
16324,"['everyone', 'need', 'saved', 'phone', 'time', 'time', 'replaced', 'screen', 'protector', 'cracked', 'phone', 'not', 'damaged', 'protector', 'thick']",2
16616,"['often', 'like', 'watch', 'tv', 'bed', 'want', 'wake', 'others', 'sleeping', 'close', 'also', 'struggling', 'hear', 'dialogue', 'especially', 'quiet', 'combined', 'external', 'noise', 'traffic', 'neighborhood', 'plugged', 'back', 'tv', 'using', 'rca', 'mm', 'adapter', 'bluetooth', 'headphone', 'provide', 'great', 'sound', 'without', 'waking', 'others', 'house', 'night']",2
16652,"['great', 'volume', 'excellent', 'sound', 'quality', 'fast', 'reliable', 'bluetooth', 'connection', 'spill', 'resistant', 'charge', 'quickly', 'battery', 'life', 'not', 'good', 'last', 'hour', 'max']",2
16655,"['ease', 'set', 'starsvalue', 'star']",2
16695,"['overall', 'happy', 'bought', 'echo', 'auto', 'solved', 'major', 'need', 'easy', 'way', 'connect', 'phone', 'older', 'car', 'via', 'bluetooth', 'prior', 'always', 'plug', 'bunch', 'cable', 'phone', 'got', 'car', 'pain', 'alexa', 'good', 'finding', 'voice', 'even', 'music', 'playing', 'impressive', 'helpful', 'still', 'find', 'alexa', 'bit', 'harder', 'use', 'voice', 'assistant', 'good', 'command', 'not', 'good', 'general', 'inquiry', 'call', 'local', 'store', 'etc', 'frequently', 'use', 'initiate', 'phone', 'call', 'play', 'music', 'seem', 'prefer', 'amazon', 'music', 'find', 'slightly', 'frustrating', 'specify', 'resume', 'playing', 'spotify']",2
16725,"['love', 'super', 'easy', 'install', 'go', 'use', 'voice', 'remote', 'terrific', 'would', 'recommend', 'anyone']",2
16729,"['love', 'love', 'cord', 'second', 'purchase']",2
16748,"['love', 'charger', 'charge', 'quickly', 'best', 'charger', 'ever', 'gonna']",2
16763,"['fit', 'phone']",2
16861,"['night', 'vision', 'quality', 'came', 'bad', 'picture', 'quality', 'good']",2
16863,"['nice', 'sturdy', 'charger', 'little', 'long']",2
16908,"['awesome', 'gaming', 'fast', 'stable']",2
16913,"['great', 'reception', 'antenna', 'unlike', 'brand', 'purchased', 'past']",2
17008,"['bought', 'two', 'different', 'time', 'work', 'great', 'night', 'vision', 'impressive', 'bought', 'sd', 'card', 'separately', 'record', 'playback', 'fall', 'motion', 'detection', 'capability', 'day', 'free', 'trial']",2
17014,"['best', 'charger', 'ever', 'lasted', 'long', 'love', 'length']",2
17038,"['ordered', 'panasonic', 'plasma', 'small', 'not', 'wide', 'enough', 'mounting', 'hole', 'tv', 'max', 'mount', 'wide', 'tv', 'hole', 'apart', 'ordered', 'figuring', 'maximum', 'no', 'issue', 'tv', 'wrong']",2
17201,"['amazing', 'photo', 'taken', 'light', 'professional', 'looking', 'even', 'phone']",2
17225,"['great', 'sound', 'little', 'speaker', 'satisfied', 'packaging', 'overkill', 'though', 'speaker', 'maybe', 'inch', 'best', 'box', 'shipped', 'ginormous', 'least', 'couple', 'foot', 'long', 'remember', 'ordered', 'big', 'opened', 'box', 'search', 'speaker', 'among', 'packing', 'paper', 'ridiculous', 'could', 'used', 'much', 'smaller', 'box']",2
17227,"['reviewing', 'waterproof', 'ear', 'bud', 'seem', 'like', 'best', 'fit', 'received', 'today', 'connection', 'galaxy', 'easy', 'bass', 'really', 'kicking', 'believe', 'great', 'working', 'rain', 'shine', 'plan', 'putting', 'test', 'weekend', 'backyard', 'since', 'need', 'practice', 'social', 'distancing', 'live', 'california']",2
17278,"['indispensable', 'en', 'tu', 'catalogo', 'de', 'nintendo', 'switch', 'se', 'puede', 'jugar', 'hasta', 'jugadores', 'en', 'linea', 'logramos', 'conectar', 'hasta', 'controles', 'con', 'adaptador', 'de', 'control', 'de', 'cube']",2
17400,"['instruction', 'seem', 'pretty', 'easy', 'user', 'friendly', 'nd', 'device', 'within', 'two', 'day', 'issue', 'firetv', 'logo', 'keep', 'refreshing', 'trying', 'configure', 'open', 'home', 'screen', 'black', 'refreshes', 'logo', 'repeatedly', 'spending', 'afternoon', 'chatting', 'talking', 'customer', 'service', 'determined', 'first', 'device', 'defective', 'promptly', 'sent', 'second', 'device', 'next', 'day', 'second', 'device', 'literally', 'plugged', 'unplugged', 'restarted', 'device', 'tv', 'several', 'time', 'could', 'finally', 'get', 'device', 'configure', 'complete', 'update', 'even', 'able', 'use', 'minute', 'log', 'apps', 'damn', 'logo', 'started', 'refreshing', 'repeatedly']",2
17422,"['work', 'last', 'roku', 'lasted', 'month']",2
17540,"['since', 'time', 'social', 'distancing', 'covid', 'accept', 'social', 'event', 'gaming', 'online', 'needed', 'headphone', 'help', 'looking', 'decent', 'headphone', 'right', 'price', 'also', 'looked', 'kinda', 'cool', 'fit', 'bill', 'happened', 'grab', 'amazon', 'deal', 'day', 'even', 'better', 'month', 'certainly', 'helped', 'dnd', 'trivia', 'night', 'much', 'easier', 'hear']",2
17564,"['great', 'controller', 'stocky', 'sturdy', 'big', 'face', 'button', 'vibration', 'love']",2
17617,"['tv', 'crappy', 'speaker', 'turn', 'get', 'full', 'clear', 'audio', 'sound', 'carry', 'wall', 'figured', 'headset', 'would', 'simple', 'solution', 'regular', 'gaming', 'headphone', 'line', 'volume', 'control', 'stupid', 'tv', 'control', 'output', 'volume', 'rca', 'audio']",2
17630,"['voice', 'recognition', 'perfect', 'could', 'problem', 'repeat', 'echo', 'year', 'love', 'recipe', 'word', 'song', 'display', 'exciting', 'learned', 'connect', 'echo', 'dot', 'speaker', 'mouse', 'though', 'home']",2
17666,"['grandson', 'love']",2
17740,"['work', 'like', 'state', 'easy', 'install', 'link']",2
17761,"['truly', 'amazed', 'quality', 'sound', 'motion', 'detection', 'sound', 'motion', 'related', 'event', 'stored', 'cloud', 'rev', 'buy', 'sd', 'memory', 'card', 'separately', 'inexpensive', 'also', 'continuous', 'recording', 'playback', 'view', 'live', 'feed', 'away', 'check', 'pet', 'example']",2
17776,"['not', 'integrate', 'tv', 'absolutely', 'no', 'problem', 'last', 'model', 'fire', 'stick', 'doesnt', 'seem', 'able', 'work', 'multiple', 'hot', 'spot', 'input', 'code', 'every', 'time', 'switch', 'hot', 'spot', 'even', 'take', 'forever', 'hot', 'spot', 'come', 'wifi', 'setting', 'list', 'multiple', 'hot', 'spot', 'stick', 'not', 'work', 'well']",2
17808,"['bought', 'home', 'printer', 'want', 'spend', 'lot', 'team', 'paper', 'print', 'lot', 'great', 'price', 'value', 'work', 'well', 'expensive', 'brand']",2
17836,"['bought', 'use', 'hotel', 'similar', 'rental', 'place', 'travel', 'perfect', 'roku', 'interface', 'easy', 'consistent', 'plug', 'tv', 'least', 'tv', 'hdmi', 'input', 'work', 'perfectly', 'no', 'entering', 'different', 'usernames', 'password', 'different', 'streaming', 'service', 'not', 'access', 'carry', 'plug', 'seen', 'review', 'criticize', 'product', 'remote', 'tv', 'button', 'volume', 'control', 'true', 'not', 'bad', 'thing', 'plan', 'use', 'different', 'tv', 'fact', 'actually', 'better', 'not', 'button', 'volume', 'control', 'reprogram', 'every', 'tv', 'way', 'much', 'cleaner', 'simpler', 'overall', 'extremely', 'happy', 'purchase']",2
17994,"['product', 'receive', 'wi', 'fi', 'signal', 'well', 'always', 'pausing', 'saying', 'no', 'wi', 'fi', 'connection', 'everything', 'home', 'work', 'fine', 'show', 'play', 'get', 'aggravating', 'always', 'movie', 'show', 'stop', 'playing']",2
18034,"['purchased', 'earbuds', 'use', 'hp', 'laptop', 'able', 'easily', 'connect', 'earbuds', 'via', 'bluetooth', 'laptop', 'also', 'ipod', 'separately', 'course', 'office', 'partner', 'sitting', 'desk', 'unable', 'hear', 'talking', 'noise', 'cancelling', 'aspect', 'work', 'well', 'also', 'earbuds', 'charging', 'station', 'case', 'bonus', 'not', 'used', 'phone', 'yet', 'know', 'well', 'microphone', 'work', 'wore', 'continuously', 'hour', 'found', 'comfortable', 'headphone']",2
18060,"['good', 'no', 'issue', 'work', 'properly']",2
18073,"['august', 'customer', 'support', 'good', 'no', 'question', 'asked', 'new', 'one', 'solution', 'connectivity', 'issue', 'make', 'believe', 'common', 'recurring', 'problem', 'connected', 'cause', 'ip', 'conflict', 'wifi', 'device', 'house', 'function', 'intermittently', 'thus', 'far', 'not', 'found', 'setting', 'support', 'assign', 'static', 'ip', 'remove', 'wifi', 'repeater', 'network', 'function']",2
18081,"['price', 'okay', 'basic', 'recording', 'picture', 'quality', 'great', 'sound', 'quality', 'really', 'bad', 'tell', 'holding', 'camera', 'included', 'accessory', 'cheap', 'plastic', 'screen', 'back', 'poor', 'quality', 'expect', 'able', 'use', 'anything', 'judging', 'whats', 'frame', 'purchased', 'online', 'college', 'required', 'take', 'video', 'performing', 'certain', 'task', 'work', 'fine', 'not', 'sure', 'else', 'use']",2
18086,"['ok', 'dont', 'expect', 'work', 'like', 'echo', 'dot', 'indoor', 'device', 'say', 'alexa', 'delay', 'voice', 'coming', 'speaker', 'respond', 'may', 'catch', 'tail', 'end', 'talking', 'not', 'first', 'question', 'turn', 'car', 'simple', 'set', 'use', 'problematic']",2
18218,"['super', 'easy', 'bought', 'two', 'bedroom', 'see', 'work', 'two', 'switch', 'installed', 'le', 'min', 'hardest', 'part', 'stuffing', 'wire', 'back', 'gangbox', 'got', 'switch', 'installed', 'linking', 'thr', 'kasa', 'app', 'seamless', 'make', 'mistake', 'initially', 'set', 'kasa', 'named', 'switch', 'certian', 'one', 'went', 'fan', 'went', 'light', 'figured', 'ceiling', 'fan', 'deleted', 'remaining', 'switch', 'physical', 'reset', 'switch', 'deleted', 'reset', 'linking', 'switchurch', 'wentry', 'without', 'hitch']",2
18337,"['meet', 'expectation', 'need', 'quality', 'paper', 'good', 'price']",2
18432,"['order', 'arrived', 'incomplete']",2
18459,"['extremely', 'happy', 'camera', 'installed', 'yesterday', 'no', 'problem', 'saw', 'review', 'ppl', 'problem', 'detecting', 'alerting', 'problem', 'well', 'mess', 'setting', 'figured', 'easy', 'peasy', 'bought', 'gb', 'sd', 'card', 'record', 'continuously', 'worth', 'picture', 'clear', 'night', 'mode', 'clear', 'well', 'downfall', 'made', 'realize', 'much', 'dog', 'wait', 'door', 'boyfriend', 'come', 'home', 'painful', 'see', 'work', 'lol', 'anyways', 'bought', 'second', 'one', 'today', 'part', 'house', 'def', 'recommend', 'anyone', 'especially', 'price']",2
18562,"['device', 'recently', 'purchased', 'sale', 'amazon', 'using', 'firestick', 'month', 'started', 'lose', 'sound', 'no', 'reason', 'would', 'require', 'restart', 'device', 'fix', 'every', 'week', 'problem', 'would', 'reoccur', 'much', 'disappointed']",2
18603,"['amazing', 'technology', 'built', 'tiny', 'package', 'not', 'mention', 'no', 'recurring', 'fee', 'basically', 'unlimited', 'storage', 'micro', 'sd', 'card', 'ended', 'integrating', 'front', 'door', 'trim', 'make', 'look', 'like', 'custom', 'camera', 'see', 'pic', 'drew', 'power', 'extra', 'pair', 'wire', 'went', 'doorbell', 'year', 'ago', 'remodeling', 'house', 'boy', 'come', 'handy', 'power', 'supply', 'came', 'camera', 'not', 'powerful', 'enough', 'run', 'power', 'source', 'found', 'old', 'amp', 'lg', 'smartphone', 'charger', 'drawer', 'worked', 'perfectly', 'long', 'voltage', 'amperage', 'meet', 'lowest', 'original', 'power', 'supply', 'work', 'fine', 'higher', 'amperage', 'aok', 'not', 'enough', 'bad', 'cam', 'eventually', 'kill', 'anyhow', 'enjoy', 'little', 'guy', 'rock']",2
18641,"['work', 'well', 'issue', 'product', 'sometimes']",2
18691,"['love', 'not', 'take', 'much', 'space']",2
18695,"['decent', 'sound', 'think', 'soundbudslife', 'bluetooth', 'headphone', 'better', 'sound', 'quality', 'overall', 'use', 'lower', 'volume', 'mostly', 'reason', 'like', 'use', 'movie', 'theatre', 'quality', 'sound', 'mostly', 'meaning', 'sound', 'good', 'low', 'bass', 'sound', 'crowded', 'together', 'overall', 'like', 'sound', 'quality', 'iffy']",2
18713,"['headphone', 'perfect', 'kid', 'thing', 'really', 'hear', 'however', 'kid', 'said', 'could', 'hear', 'fine', 'maybe', 'old', 'age']",2
18753,"['keyboard', 'mouse', 'nice', 'key', 'big', 'make', 'easier', 'instruction', 'second', 'page', 'sheet', 'nice', 'combo', 'price']",2
18768,"['tres', 'bon', 'processeur', 'aise', 'dans', 'toutes', 'le', 'tach', 'et', 'parfait', 'aussi', 'en', 'gaming', 'tres', 'bon', 'produit']",2
18784,"['received', 'hdtv', 'antenna', 'installed', 'tv', 'guest', 'bedroom', 'try', 'picture', 'able', 'receive', 'channel', 'antenna', 'kansa', 'city', 'metro', 'area', 'clear', 'watching', 'pga', 'golf', 'cbs', 'better', 'picture', 'receiving', 'cable', 'excited', 'get', 'couple', 'place', 'wife', 'craft', 'room', 'family', 'room', 'think', 'finally', 'ready', 'cut', 'cord', 'cable', 'start', 'saving', 'money']",2
18797,"['month', 'no', 'problem', 'wife', 'planning', 'buying']",2
18915,['paper'],2
18922,"['not', 'answer', 'full', 'surround', 'system', 'extremely', 'high', 'quality', 'upgrade', 'tv', 'speaker', 'enough', 'boom', 'answer', 'sound', 'great', 'tv', 'bluetooth', 'speaker', 'use', 'pandora', 'etc', 'fill', 'living', 'room', 'high', 'quality', 'sound', 'small', 'package', 'plus', 'obvious', 'trust', 'bose', 'name', 'attached', 'let', 'bass', 'fill', 'room', 'enough', 'allow', 'full', 'enjoyment', 'desire', 'room', 'shaking', 'surround', 'booming', 'bass', 'solution', 'want', 'reasonably', 'priced', 'high', 'quality', 'great', 'sounding', 'compact', 'sound', 'bar', 'buy']",2
18948,"['bmw', 'installation', 'easy', 'extra', 'power', 'outlet', 'dash', 'plugged', 'used', 'picture', 'hanger', 'stickies', 'stick', 'upside', 'dash', 'even', 'see', 'every', 'time', 'get', 'car', 'pair', 'listen', 'music', 'week', 'say', 'playing', 'nothing', 'came', 'think', 'volume', 'might', 'happened', 'time', 'say', 'alexa', 'twice', 'wake', 'could', 'also', 'placed', 'unit']",2
18975,"['waited', 'long', 'get', 'small', 'mobile', 'camera', 'glad', 'wait', 'longer', 'go', 'bike', 'ride', 'hike', 'climb', 'ski', 'accessory', 'like', 'minox', 'year', 'ago', 'always', 'mounted', 'use', 'continuously', 'battery', 'give', 'little', 'hour', 'recording', 'accessory', 'kit', 'comprehensive', 'supporting', 'mounting', 'situation', 'without', 'waterproof', 'enclosure', 'great', 'value', 'money']",2
19015,"['simple', 'design', 'installation', 'stud']",2
19151,"['exactly', 'advertised', 'work', 'great', 'love', 'bought', 'one', 'bf', 'one', 'simple', 'use']",2
19174,"['not', 'know', 'people', 'leaving', 'bad', 'review', 'work', 'fine', 'connecting', 'htpc', 'tv']",2
19207,"['la', 'laptop', 'llego', 'en', 'excelentes', 'condiciones', 'e', 'exactamente', 'como', 'lei', 'en', 'resenas', 'cumple', 'con', 'toda', 'la', 'especificaciones', 'e', 'un', 'dispositivo', 'muy', 'veloz', 'eficiente', 'corre', 'juegos', 'como', 'fortnite', 'en', 'configuracion', 'baja', 'esto', 'sin', 'tener', 'que', 'ajustar', 'la', 'memoria', 'ssd', 'todo', 'iba', 'de', 'la', 'mejor', 'manera', 'hasta', 'hace', 'do', 'dia', 'que', 'la', 'laptop', 'notifico', 'que', 'quedaba', 'muy', 'poco', 'almacenamiento', 'desde', 'que', 'comence', 'usar', 'la', 'laptop', 'procure', 'guardar', 'todo', 'en', 'dropbox', 'esto', 'para', 'no', 'ocupar', 'mucha', 'memoria', 'los', 'unicos', 'programas', 'que', 'tengo', 'instalados', 'son', 'fortnite', 'google', 'chrome', 'el', 'paquete', 'de', 'office', 'spotify', 'whatsapp', 'aun', 'asi', 'la', 'memoria', 'esta', 'llena', 'la', 'verdad', 'yo', 'pensaba', 'que', 'no', 'seria', 'necesario', 'agregarle', 'otro', 'ssd', 'pero', 'tan', 'solo', 'semanas', 'de', 'haber', 'recibido', 'la', 'laptop', 'doy', 'cuenta', 'de', 'que', 'si', 'serum', 'necesario']",2
19221,"['wow', 'absolutely', 'phenomenal', 'headphone', 'bought', 'year', 'half', 'ago', 'use', 'time', 'pair', 'ear', 'headphone', 'no', 'name', 'brand', 'year', 'ago', 'served', 'purpose', 'not', 'impressively', 'loud', 'became', 'little', 'aggravating', 'ear', 'sit', 'comfortably', 'head', 'chore', 'around', 'house', 'yard', 'work', 'etc', 'run', 'mobile', 'auto', 'detailing', 'business', 'spare', 'time', 'use', 'well', 'particularly', 'large', 'head', 'fit', 'nicely', 'imagine', 'would', 'better', 'someone', 'big', 'noggin', 'find', 'looking', 'long', 'start', 'slip', 'head', 'even', 'attempt', 'kind', 'cardio', 'weightlifting', 'sure', 'running', 'no', 'loose', 'using', 'noise', 'canceling', 'feature', 'excess', 'movement', 'make', 'crackle', 'noise', 'canceling', 'pretty', 'decent', 'not', 'bose', 'quality', 'plenty', 'powerful', 'muffle', 'mower', 'vacuum', 'grinder', 'almost', 'entirely', 'mute', 'plane', 'noise', 'like', 'mentioned', 'take', 'much', 'jostling', 'make', 'crackle', 'becomes', 'annoying', 'turn', 'nc']",2
