,review,prediction
8372,"['definitivamente', 'marca', 'un', 'ante', 'un', 'despues', 'en', 'comodidad', 'en', 'largas', 'jornadas', 'de', 'juego', 'los', 'joystick', 'son', 'uno', 'de', 'los', 'mejores', 'aciertos', 'sobre', 'todo', 'al', 'compararlos', 'con', 'los', 'de', 'los', 'joy', 'con', 'increible', 'la', 'duracion', 'de', 'la', 'bateria', 'reconozco', 'que', 'e', 'un', 'tanto', 'costoso', 'pero', 'si', 'eres', 'un', 'jugador', 'asiduo', 'el', 'gasto', 'esta', 'ma', 'que', 'justificado']",4
8386,"['okay', 'wyze', 'pan', 'better', 'turn', 'respond', 'alexa', 'connect', 'right', 'echo', 'spot', 'camera', 'ring', 'nest', 'no', 'issue', 'wyze', 'pan']",4
8394,"['wanted', 'get', 'action', 'cam', 'could', 'see', 'school', 'age', 'kid', 'seeing', 'ran', 'youth', 'motorsports', 'race', 'sure', 'forking', 'cash', 'expensive', 'brand', 'since', 'lost', 'object', 'common', 'young', 'kid', 'settled', 'one', 'much', 'wallet', 'friendly', 'alternative', 'expecting', 'ton', 'pleasantly', 'surprised', 'actually', 'pretty', 'nice', 'little', 'camera', 'video', 'clear', 'color', 'great', 'even', 'running', 'snow', 'ice', 'race', 'sunny', 'day', 'fan', 'wifi', 'connectivity', 'watch', 'video', 'phone', 'tablet', 'immediately', 'without', 'wait', 'get', 'computer', 'also', 'came', 'nice', 'assortment', 'mounting', 'piece', 'come', 'handy', 'really', 'go', 'wrong', 'one', 'recommend', 'anyone', 'looking', 'something', 'price', 'range']",4
8415,"['great', 'product']",4
8416,"['good', 'quality', 'paper']",4
8429,"['issue', 'p', 'pro', 'displaying', 'samsung', 'mu', 'online', 'forum', 'said', 'hdmi', 'cable', 'may', 'culprit', 'get', 'high', 'speed', 'newer', 'standard', 'claim', 'meet', 'immediately', 'issue', 'ended', 'upgrading', 'belkin', 'cable', 'solved', 'problem', 'may', 'work', 'fine', 'tv', 'signal', 'recommend', 'gaming']",4
8448,"['mean', 'start', 'price', 'cpu', 'amazing', 'compared', 'intels', 'offering', 'equal', 'value', 'however', 'got', 'mine', 'black', 'friday', 'like', 'think', 'no', 'brainer', 'amazing', 'streaming', 'gaming', 'performance', 'best', 'looking', 'stock', 'heat', 'sink']",4
8470,"['advertised', 'work', 'great', 'shipped', 'fast']",4
8476,"['love', 'weak', 'knee', 'find', 'using', 'garage', 'overhead', 'door', 'often', 'enter', 'night', 'close', 'door', 'right', 'without', 'waiting', 'till', 'walk', 'way', 'garage', 'feel', 'safer', 'took', 'buddy', 'get', 'installed', 'great']",4
8490,"['happy', 'purchase', 'price', 'fair', 'like', 'earbuds', 'come', 'total', 'ear', 'tip', 'choice', 'noise', 'cancelling', 'fit', 'snug', 'others', 'looser', 'allow', 'carry', 'quick', 'conversation', 'without', 'removing', 'earbuds', 'fall', 'sound', 'quality', 'expected', 'could', 'bass', 'touchpads', 'require', 'getting', 'used', 'work', 'ok', 'work', 'win', 'pro', 'computer', 'work', 'assume', 'older', 'tech', 'work', 'fine', 'window', 'computer', 'phone', 'currently', 'transporting', 'back', 'forth', 'home', 'work', 'worried', 'going', 'forget', 'thinking', 'getting', 'second', 'pair']",4
8521,"['everything', 'went', 'great', 'super', 'bummed', 'used', 'gift', 'card', 'balance', 'payment', 'process', 'first', 'time', 'lost', 'gift', 'card', 'balance', 'account', 'buck', 'buck', 'would', 'nice', 'use', 'especially', 'make', 'price', 'even', 'cheaper']",4
8526,"['bought', 'tozo', 'bluetooth', 'wireless', 'earbuds', 'wireless', 'charging', 'case', 'replace', 'samsung', 'galaxy', 'bud', 'gave', 'teenage', 'son', 'honest', 'expectation', 'high', 'extremely', 'reasonable', 'low', 'price', 'point', 'wireless', 'earbuds', 'using', 'week', 'must', 'say', 'pleasantly', 'surprised', 'earbuds', 'love', 'charge', 'either', 'via', 'micro', 'usb', 'port', 'charging', 'case', 'via', 'qi', 'charger', 'charged', 'way', 'charge', 'great', 'also', 'four', 'blue', 'led', 'communicate', 'clearly', 'charged', 'case', 'led', 'not', 'charged', 'led', 'fully', 'charged', 'earbuds', 'fit', 'fine', 'standard', 'size', 'ear', 'gel', 'come', 'fitted', 'earbuds', 'case', 'different', 'sized', 'ear', 'come', 'three', 'size', 'ear', 'gel', 'also', 'come', 'charging', 'cable', 'charge', 'via', 'micro', 'usb', 'like', 'htey', 'water', 'resistant', 'though', 'challenged', 'feature', 'yet', 'glad', 'know', 'need', 'worry', 'getting', 'little', 'bit', 'wet', 'sound', 'quality', 'good', 'seem', 'cancel', 'noise', 'quite', 'well', 'thing', 'considered', 'extremely', 'pleased', 'value', 'earbuds', 'would', 'recommend', 'potential', 'buyer']",4
8531,"['month', 'wife', 'using', 'connection', 'issue', 'maybe', 'know', 'not', 'sure', 'use', 'sometimes', 'get', 'static']",4
8537,"['got', 'sale', 'amazon', 'not', 'bad', 'install', 'three', 'time', 'get', 'early', 'door']",4
8538,"['great', 'sound', 'bass']",4
8540,"['ordered', 'along', 'console', 'joy', 'con', 'charging', 'grip', 'everything', 'arrived', 'monday', 'launch', 'plugged', 'pro', 'controller', 'play', 'botw', 'enjoyed', 'first', 'day', 'use', 'fire', 'console', 'controller', 'nd', 'day', 'set', 'shoulder', 'button', 'respond', 'pro', 'controller', 'returned', 'sooner', 'given', 'review', 'sooner', 'basically', 'usd', 'still', 'joy', 'con', 'charging', 'grip', 'know', 'wanna', 'spend', 'another', 'possibly', 'fail', 'againupdate', 'nd', 'controller', 'purchased', 'june', 'last', 'year', 'got', 'great', 'use', 'unfortunately', 'cannot', 'play', 'mk', 'dx', 'anymore', 'pulling', 'left']",4
8555,"['first', 'time', 'owning', 'action', 'cam', 'cool', 'took', 'capture', 'photo', 'video', 'atv', 'tour', 'wait', 'see', 'turned', 'durable', 'tough', 'little', 'piece', 'equipment', 'thinking', 'buy', 'comparable', 'big', 'name', 'brand', 'much', 'better', 'value']",4
8562,"['christmas', 'present', 'play', 'time']",4
8567,"['packaging', 'slick', 'awesome', 'really', 'enjoyed', 'taking', 'plastic', 'protector', 'cap', 'usb', 'jack', 'mic', 'control', 'volume', 'feel', 'high', 'quality', 'overall', 'felt', 'solid', 'overall', 'good', 'hand', 'feel', 'sound', 'quality', 'awesome', 'thought', 'worth', 'buy', 'would', 'recommend', 'headphone', 'anyone', 'want', 'simple', 'easy', 'use', 'cool', 'looking', 'headset', 'video', 'game', 'streaming', 'anything', 'else']",4
8594,"['awesome', 'easy', 'use', 'nice', 'not', 'better', 'one', 'came', 'level', 'usb', 'cable', 'velcro', 'cord', 'strap', 'perfect', 'needed']",4
8621,"['comfortable', 'back', 'ground', 'noise', 'greatly', 'reduced', 'like', 'microphone', 'noise', 'reducer', 'switch', 'good', 'kid', 'virtually', 'learning', 'pandemic', 'love', 'come', 'color', 'keep', 'separate', 'child']",4
8629,"['half', 'almost', 'third', 'price', 'brand', 'big', 'box', 'membership', 'store', 'bought', 'tv', 'inch', 'samsung', 'uhd', 'series', 'fiddle', 'right', 'spacers', 'screw', 'way', 'cheaper', 'paying', 'someone', 'would', 'buy', 'pain', 'installing', 'ignorance', 'make', 'sure', 'get', 'centered', 'want', 'mount', 'add', 'structural', 'support', 'stud', 'mount', 'securely', 'due', 'stud', 'not', 'wanted']",4
8650,"['serf', 'purpose']",4
8651,"['fun', 'game']",4
8681,"['false', 'advertising', 'taotronics', 'model', 'line', 'not', 'support', 'aptx', 'receiver', 'mode', 'useless', 'hi', 'fi', 'solution', 'user', 'also', 'not', 'remain', 'always', 'receiver', 'mode']",4
8695,"['hate', 'give', 'bad', 'review', 'cord', 'pretty', 'day', 'first', 'use', 'working', 'cord', 'work', 'one', 'direction', 'shove', 'deep', 'phone', 'work', 'hoping', 'defective', 'cord', 'sending', 'back']",4
8715,"['perfect', 'fit', 'stud', 'bracket', 'wide', 'mount', 'using', 'last', 'hole', 'corner', 'bracket', 'no', 'problem', 'stud', 'apart', 'bracket', 'bolt', 'plenty', 'strong', 'large', 'tv', 'know', 'anyone', 'would', 'pay', 'different', 'brand', 'small', 'level', 'fit', 'frame', 'make', 'easy', 'install', 'exactly', 'level', 'suggest', 'buy', 'next', 'size', 'width', 'give', 'little', 'flexibility', 'moving', 'tv', 'left', 'right']",4
8717,"['good', 'older', 'heavy', 'tvsit', 'allowed', 'screw', 'wall', 'stud']",4
8720,"['installation', 'product', 'relatively', 'easy', 'straightforward', 'however', 'functionality', 'using', 'app', 'iphone', 'sporadic', 'best', 'result', 'wound', 'returning', 'product', 'really', 'looking', 'forward', 'using', 'mainly', 'fact', 'allows', 'amazon', 'package', 'delivery', 'directly', 'garage']",4
8722,"['older', 'car', 'model', 'no', 'youtube', 'thought', 'might', 'struggle', 'aux', 'connector', 'bluetooth', 'work', 'great', 'sound', 'good', 'throughout', 'however', 'not', 'realize', 'charged', 'downside', 'charge', 'beforehand', 'ready']",4
8728,"['poor', 'battery', 'life', 'hour', 'maybe', 'happy', 'sound', 'quality', 'volume', 'blue', 'tooth', 'range', 'not', 'good', 'cut', 'phone', 'back', 'pocket', 'easy', 'dial', 'phone', 'tapping', 'earpiece', 'storage', 'case', 'charge', 'ear', 'piece', 'time', 'get', 'hour', 'earpiece', 'fullly', 'charged', 'along', 'case', 'try', 'manufacturer', 'next', 'time', 'worth', 'price', 'maybe', 'time', 'budget']",4
8771,"['bought', 'product', 'brand', 'new', 'never', 'used', 'warranty', 'opened', 'airpods', 'one', 'minor', 'scratch', 'case', 'heavily', 'scratched', 'also', 'connectivity', 'issue', 'would', 'recommend', 'paying', 'full', 'price', 'else']",4
8807,"['bluetooth', 'connection', 'iphone', 'not', 'stable', 'worked', 'week', 'two', 'connects', 'second', 'two', 'disconnect', 'almost', 'like', 'another', 'bluetooth', 'device', 'nearby', 'car', 'bounce', 'around', 'frustrating', 'returning', 'pair', 'getting', 'replacement', 'see', 'bad', 'set', 'liked', 'working', 'properly', 'good', 'call', 'quality']",4
8827,"['best', 'charger', 'bought', 'yet', 'sturdy', 'wire', 'covering', 'crack', 'break', 'get', 'charger']",4
8864,"['always', 'liked', 'hammermill', 'paper', 'issue', 'order', 'got', 'lost', 'shipped', 'another', 'package', 'everybody', 'understanding']",4
8873,"['mounted', 'camper', 'use', 'zip', 'tie', 'keep', 'tv', 'sliding', 'side', 'side', 'held', 'tv', 'place', 'traveling', 'several', 'hundred', 'mile', 'rough', 'road']",4
8875,"['ensure', 'download', 'bose', 'connect', 'app', 'complete', 'update', 'device', 'paired', 'phone', 'successfully', 'went', 'play', 'pink', 'floyd', 'no', 'volume', 'complete', 'update', 'rocking', 'rolling']",4
8877,"['work', 'great']",4
8894,"['installed', 'worked', 'described', 'issue', 'video', 'set', 'install', 'instruction', 'reload', 'start', 'pause', 'perform', 'step', 'otherwise', 'great', 'product', 'save', 'time', 'forget', 'close', 'garage', 'no', 'turning', 'around', 'going', 'back', 'house']",4
8956,"['good', 'deal']",4
8957,"['ok', 'price', 'mouse', 'light', 'not', 'flat', 'bottom', 'kinda', 'wabbly', 'slack', 'main', 'button', 'make', 'annoying', 'noise', 'cheap']",4
8962,"['good', 'product', 'packaging', 'good', 'happy', 'product']",4
8967,"['download', 'sony', 'headphone', 'connect', 'app', 'open', 'box', 'turn', 'headphone', 'bottom', 'left', 'headphone', 'switch', 'using', 'sony', 'connect', 'app', 'connect', 'paired', 'new', 'headphone', 'headphone', 'charged', 'box']",4
8992,"['awesome', 'device', 'always', 'start', 'great', 'way', 'amazon', 'package', 'device', 'ease', 'setup', 'ready', 'go', 'le', 'minute', 'sound', 'quality', 'best', 'echo', 'yet', 'screen', 'size', 'right']",4
9007,"['seems', 'like', 'great', 'price', 'gaming', 'keyboard', 'mouse', 'however', 'key', 'especially', 'left', 'shift', 'key', 'hard', 'push', 'almost', 'like', 'stick', 'push', 'middle', 'take', 'lot', 'effort', 'game', 'require', 'ease', 'alone', 'say', 'stay', 'away', 'colour', 'nice', 'change', 'always', 'multi', 'coloured', 'one', 'solid']",4
9019,"['excellent', 'sound', 'size', 'best', 'market', 'far']",4
9030,"['excelente', 'opcion', 'para', 'una', 'tv', 'que', 'no', 'sea', 'smart', 'buenas', 'opciones', 'de', 'canales']",4
9046,"['super', 'easy', 'install', 'compact', 'versatile', 'great', 'picture', 'quality', 'even', 'sd', 'v', 'hd', 'setting', 'excellent', 'motion', 'detection', 'even', 'detected', 'small', 'cat', 'used', 'one', 'camera', 'pointed', 'front', 'window', 'porch', 'act', 'doorbell', 'camera', 'used', 'one', 'back', 'door', 'also', 'used', 'one', 'garage', 'door', 'magnetic', 'base', 'made', 'second', 'install', 'one', 'thing', 'would', 'like', 'see', 'improved', 'le', 'sensitivity', 'light', 'v', 'motion', 'motion', 'detection', 'every', 'time', 'light', 'go', 'room', 'event', 'recording', 'triggered']",4
9066,"['headphone', 'not', 'stay', 'paired', 'battery', 'life', 'short', 'saw', 'review', 'showing', 'hoped', 'best', 'unboxing', 'headphone', 'thought', 'sleek', 'feel', 'paired', 'first', 'time', 'ease', 'next', 'morning', 'tried', 'use', 'would', 'not', 'stay', 'paired', 'phone', 'ended', 'messing', 'headphone', 'instead', 'exercising', 'ended', 'returning']",4
9070,"['item', 'arrived', 'without', 'instruction', 'quit', 'working', 'month']",4
9079,"['live', 'house', 'full', 'musician', 'trying', 'write', 'dissertation', 'kind', 'person', 'need', 'silence', 'think', 'thoughtful', 'family', 'no', 'amount', 'thoughtfulness', 'going', 'create', 'kind', 'quiet', 'need', 'work', 'love', 'headphone', 'faintly', 'hear', 'typing', 'printer', 'going', 'daughter', 'next', 'room', 'playing', 'guitar', 'hear', 'thing', 'thank', 'thank']",4
9105,"['really', 'wanted', 'love', 'bad', 'setup', 'super', 'fast', 'easy', 'hardly', 'ever', 'recognizes', 'asking', 'time', 'make', 'sound', 'like', 'ready', 'speak', 'say', 'want', 'make', 'another', 'sound', 'like', 'stopped', 'listening', 'nothing', 'product', 'way', 'inconsistent', 'ever', 'recommend', 'especially', 'price', 'tag', 'absolutely', 'not', 'worth', 'returned', 'mine']",4
9123,"['great', 'product']",4
9164,"['increible', 'llego', 'justo', 'tiempo', 'en', 'perfecto', 'estado']",4
9171,"['great', 'product', 'easy', 'setup', 'well', 'made']",4
9175,"['ive', 'using', 'firestick', 'release', 'happy', 'ordered', 'device', 'im', 'kind', 'obsessive', 'owning', 'amazon', 'device', 'think', 'good', 'value', 'everyday', 'not', 'high', 'end', 'electronics', 'describes', 'budget', 'faster', 'processor', 'previous', 'version', 'havent', 'really', 'delighted', 'performance', 'device', 'im', 'using', 'app', 'often', 'bump', 'back', 'home', 'screen', 'without', 'fanfare', 'boo', 'not', 'happy', 'get', 'lot', 'buffering', 'boo', 'really', 'not', 'happy', 'apps', 'considered', 'free', 'amazon', 'downloaded', 'not', 'found', 'tried', 'downloading', 'still', 'not', 'found', 'not', 'one', 'app', 'customer', 'service', 'suggested', 'reset', 'factory', 'default', 'apps', 'came', 'back', 'bad', 'content', 'painstakingly', 'installed', 'plus', 'side', 'integrating', 'toggle', 'volume', 'onto', 'remote', 'huge', 'godsend']",4
9176,"['jbl', 'speaker', 'great', 'sound', 'keep', 'charge', 'long', 'time']",4
9208,"['megapixel', 'camera', 'video', 'waterproof', 'case', 'good', 'numerous', 'attachment', 'mount', 'included', 'photo', 'quality', 'le', 'average', 'compared', 'iphone', 'not', 'get', 'video', 'play', 'overall', 'would', 'spend', 'extra', 'dollar', 'buy', 'better', 'platform', 'capture', 'life']",4
9235,"['really', 'delivers', 'great', 'sound', 'laptop', 'phone', 'connects', 'computer', 'no', 'sound', 'honestly', 'mostly', 'likely', 'human', 'error', 'part', 'small', 'enough', 'take', 'go', 'sound', 'quality', 'great', 'highly', 'recommend']",4
9272,"['crisp', 'clear', 'sound', 'distort', 'volume', 'level', 'definitely', 'one', 'best', 'pricetag', 'good', 'value', 'know', 'long', 'perform', 'charge', 'becomes', 'shorter', 'life', 'speaker', 'consistently', 'used', 'hour', 'straight', 'without', 'charge']",4
9286,"['loved', 'protected', 'phone', 'several', 'drop', 'far']",4
9324,"['compare', 'mom', 'meatloaf', 'say', 'amazing']",4
9336,"['fast', 'shipping', 'awesome', 'purchase']",4
9340,"['lightweight', 'doesnt', 'feel', 'cheap', 'easily', 'breakable', 'definitely', 'not', 'fast', 'charger', 'even', 'though', 'say', 'used', 'fast', 'charging', 'wall', 'plug', 'cord', 'come', 'charger', 'say', 'hour', 'charge', 'full', 'empty', 'say', 'fast', 'charging', 'phone', 'fast', 'charger', 'charge', 'empty', 'battery', 'le', 'hour']",4
9357,"['highly', 'recommended', 'easy', 'install']",4
9365,['nice'],4
9367,"['got', 'sony', 'htxt', 'sound', 'bar', 'sony', 'sony', 'blew', 'water', 'sound', 'like', 'alarm', 'clock', 'radio', 'compared', 'htxt', 'bose', 'no', 'built', 'sub', 'woofer', 'sony', 'sony', 'also', 'win', 'look', 'much', 'sleek', 'actual', 'display', 'volume', 'level', 'mode', 'rather', 'guessing', 'blinking', 'light', 'ease', 'use', 'remote', 'much', 'streamlined', 'simple', 'le', 'bulky', 'well', 'functionality', 'sits', 'tv', 'rather', 'front', 'block', 'sensor', 'tv', 'remote', 'also', 'many', 'input', 'option', 'cable', 'bottom', 'line', 'bose', 'sound', 'worse', 'look', 'worse', 'expensive', 'returned']",4
9377,"['big', 'work', 'well', 'amazing', 'loog', 'price']",4
9386,"['key', 'loud', 'look', 'dirty', 'know', 'designed', 'like', 'used']",4
9397,"['buying', 'returning', 'numerous', 'bluetooth', 'headphone', 'amazon', 'happy', 'plan', 'purchase', 'another', 'pair', 'used', 'tv', 'sole', 'purpose', 'watching', 'show', 'kid', 'dog', 'play', 'make', 'circus', 'noise', 'call', 'selfish', 'think', 'smart', 'however', 'buy', 'pair', 'wife', 'join', 'audio', 'heaven', 'well', 'made', 'sound', 'great', 'truly', 'no', 'issue', 'critique']",4
9402,"['ilove', 'work', 'perfectly']",4
9420,"['like', 'current', 'smart', 'opener', 'nexx', 'home', 'bought', 'myq', 'system', 'one', 'biggest', 'reason', 'work', 'google', 'however', 'actually', 'work', 'google', 'fair', 'bit', 'searching', 'connect', 'account', 'successfully', 'able', 'link', 'google', 'myq', 'account', 'finally', 'try', 'open', 'door', 'nest', 'home', 'hub', 'myq', 'smart', 'speaker', 'say', 'security', 'reason', 'cannot', 'open', 'garage', 'door', 'feel', 'work', 'google', 'written', 'product', 'page', 'box', 'not', 'genuine', 'false', 'advertisement', 'lure', 'people', 'buying', 'device', 'others', 'understand', 'giving', 'away', 'google', 'integration', 'free', 'cause', 'work', 'anyways']",4
